Name,Ticker,"Sub-Sector","Market Cap","Percentage Upside","Percentage Buy Reco’s","Price to Intrinsic Value Rank","Price Momentum Rank","Earnings Quality Rank","Value Momentum Rank","Fundamental Score","Basis","Rollover Cost","Fair Value","Highest Put OI Strike","Future Open Interest","Percentage Rollover","Call Open Interest","Fair Value Spread","1D Change in Put OI","1W Change in Future Volume","Highest 1W OI Change PE Strike","Put Call Ratio","1 D Change in Call OI","Put Open Interest","Highest 1D OI Change PE Strike","Future Volume","Calendar Spread","1W Change in Put OI","Highest 1D OI Change CE Strike","Highest 1W OI Change CE Strike","Highest Call OI Strike","1D Change in Future OI","% Price above 1M SMA","Beta","% Price above 1M EMA","1W Change in On Balance Volume","Relative Volume","Super Trend","Alpha","ADX Rating – Trend Strength","Volatility","Stochastic %K","William %R","RSI – 14D","Stochastic %D"
Jai Corp Ltd,JAICORPLTD,"Textiles","1508.78976155",,,,"60","55","39","3.9307692307692306",,,,,,,,,,,,,,,,,,,,,,,"0.6967188709581","2.06528667588909","-1.0485977158095627","1.2016405661878686","0.6519547373245985","90.99642857142857","-6.05427408075902","30.5698550211567","60.91068065326441","36.756756756756666","-63.24324324324333","58.0474934036939","47.689759438638305"
National Fertilizers Ltd,NFL,"Fertilizers & Agro Chemicals","1506.0756880000001",,,"100","92","15","98","5.475925925925926",,,,,,,,,,,,,,,,,,,,,,,"-5.7559478127398","1.43155968188285","-6.369585163085601","-0.8234265898224874","0.1409286826490226","33.400000000000006","-21.4982641363208","29.684229080874","57.6781477615015","14.11764705882348","-85.88235294117652","35.9375","7.59391763534261"
Future Lifestyle Fashions Ltd,FLFL,"Retail - Apparel","1487.42030885","357.03220675944334","100",,"1","87","39","5.257142857142857",,,,,,,,,,,,,,,,,,,,,,,"-15.1027446472194","1.71511190556141","-16.22422816638419","13.86488172716831","0.7942904905086619","92.04285714285714","-44.3336958861169","67.2952510951842","71.87192482841421","22.680412371134008","-77.31958762886599","30.3523035230352","25.83046964490264"
Minda Corporation Ltd,MINDACORP,"Auto Parts","1485.2452053749998","36.463157894736845","100",,"33","87","36","4.939130434782609",,,,,,,,,,,,,,,,,,,,,,,"-5.0362782757149","1.16983224849298","-4.976294947416604","-2.5904774508161887","0.3353502135579554","74.96785714285714","-24.2379718247791","36.2404626005348","59.82800880236881","17.741935483871007","-82.258064516129","36.101083032491","12.790039615166977"
Kirloskar Oil Engines Ltd,KIRLOSENG,"Industrial Machinery","1479.39979803","38.33265993265992","66.6666666666667","86","33","5","73","5.814705882352941",,,,,,,,,,,,,,,,,,,,,,,"-4.6220544017901","1.17485118419608","-5.195052086934549","-1.094879687720409","0.18291047646572553","113.20357142857144","-43.8083147558203","31.6475110864668","40.281796183268696","16.470588235294073","-83.52941176470593","32.404181184669","12.617333373166412"
Maharashtra Seamless Ltd,MAHSEAMLES,"Building Products - Pipes","1466.2868150099998","11.4098002786809","0","98","8","50","68","7.071686746987952",,,,,,,,,,,,,,,,,,,,,,,"-0.5193358864507001","1.32064605622498","-0.7083415629316692","-0.055651708421738","0.31684761574969955","229.00714285714292","-26.3810146332842","22.9190026155209","48.506607928037695","28.189910979228493","-71.8100890207715","46.7374810318665","16.617127233268135"
JK Tyre & Industries Ltd,JKTYRE,"Tires & Rubber","1420.7521775999999","10.770106761565831","33.3333333333333",,"53","68","41","4.372727272727273",,,,,,,,,,,,,,,,,,,,,,,"-0.7951859015689001","1.49751705776818","-0.7271737729302785","2.188335362207047","0.34969009103804993","60.607142857142854","-33.0041151549101","20.8986869974448","54.9262679706386","36.36363636363637","-63.63636363636363","53.8095238095238","25.61327561327563"
VRL Logistics Ltd,VRLLOG,"Logistics","1412.5205443250002","26.951025056947618","66.6666666666667",,"5","41","44","6.399999999999999",,,,,,,,,,,,,,,,,,,,,,,"-3.1768640079267003","1.14433225167219","-2.5348195088455316","-3.6650202553511058","0.33450522176181446","151.37857142857143","-29.7155318346328","20.0891404460287","41.5504299008607","22.777777777777747","-77.22222222222226","38.9755011135857","11.340127109357878"
Gujarat Mineral Development Corporation Ltd,GMDCLTD,"Mining - Diversified","1411.92","31.64745762711864","50","98","17","32","80","7.499999999999999",,,,,,,,,,,,,,,,,,,,,,,"1.1677584733694","1.53728707260289","-0.37759358541454846","-0.3033856540621621","0.6246901784883677","42.06428571428572","-42.7130109673783","29.2121379925136","51.438020533686704","32.450331125827766","-67.54966887417223","58.590308370044","36.85667276901953"
Heritage Foods Ltd,HERITGFOOD,"FMCG - Foods","1397.50776","51.12585765488993","80","79","32","71","69","5.4506578947368425",,,,,,,,,,,,,,,,,,,,,,,"-5.8669104376157","1.2548170178466","-5.46009594549507","-1.89455676396526","0.28437918986484495","333.0821428571428","-29.0314418325941","50.6898116900694","62.3485772754194","28.42639593908628","-71.57360406091372","37.9332897318509","16.38299990046781"
PTC India Ltd,PTC,"Power Trading & Consultancy","1397.15927512","92.05744456177405","100","100","33","91","86","4.566666666666667",,,,,,,,,,,,,,,,,,,,,,,"-1.3016885357311","1.11891669507415","-3.9269474271878657","-5.956782601733228","0.5003378376949555","45.84285714285714","-30.0855183197614","55.8427801441488","40.78909130407","23.07692307692319","-76.92307692307682","48.0263157894737","29.48717948717953"
GHCL Ltd,GHCL,"Commodity Chemicals","1365.8159862500002","9.764188481675394","50","100","45","76","82","5.464545454545454",,,,,,,,,,,,,,,,,,,,,,,"-7.7342747111682","1.62856269120455","-6.717785027788636","-103.7015514030266","0.30735581382816163","158.2535714285715","-18.9349091942466","37.5729963358325","58.309217853004505","10.403397027600809","-89.59660297239918","22.7027027027027","5.185456639216304"
Bombay Dyeing and Mfg Co Ltd,BOMDYEING,"Textiles","1363.1303400000002",,,"99","70","13","83","7.010493827160494",,,,,,,,,,,,,,,,,,,,,,,"2.9119401239621","1.73195531159739","1.8909835894368454","-0.09948241945536482","0.518139322658054","68.2035714285714","-29.1127312067844","24.4059155131825","63.267420889106","72.30769230769235","-27.69230769230765","57.703081232493","61.139601139601155"
Praj Industries Ltd,PRAJIND,"Construction & Engineering","1355.440684","23.423337856173664","75",,"11","15","16","4.845930232558139",,,,,,,,,,,,,,,,,,,,,,,"1.9740241843801","1.22745636442137","1.4089945762072453","0.5762553938649558","0.8014008987283296","66.15","7.28080356794985","25.4928927517589","60.3217867015716","48.57142857142859","-51.4285714285714","61.1553784860558","56.55225962996667"
Karnataka Bank Ltd,KTKBANK,"Private Banks","1336.7396627","23.71263282172374","75","100","5","28","99","6.837142857142857",,,,,,,,,,,,,,,,,,,,,,,"3.6394311882381998","1.4924478914765","1.7433379002193883","11.251034813771147","1.1456407979730587","44.11428571428572","-42.3990198664923","32.9375417319082","44.480502146669096","66.30434782608697","-33.69565217391302","62.5668449197861","68.61996779388087"
Future Consumer Ltd,FCONSUMER,"FMCG - Foods","1335.3598209","621.6083916083916",,,"1","16","1","4.09078947368421",,,,,,,,,,,,,,,,,,,,,,,"-14.6081122293382","1.74281152310812","-15.4429001075584","0.4498829167554056","0.3680612277211365","8.278571428571428","-56.0281980973894","55.8089470826174","69.0581146380872","0","-100","31.3432835820896","8.943089430894316"
DB Corp Ltd,DBCORP,"Publishing","1317.4076862","34.788242978445474","42.8571428571429","95","4","65","72","5.822727272727271",,,,,,,,,,,,,,,,,,,,,,,"-2.6030719482619","0.818755324864763","-2.5317464964852765","-2.704786250897263","0.7418162306681558","73.38571428571429","-52.0447226561605","21.015189264116","42.456496753823195","3.7499999999999645","-96.25000000000003","44.2396313364055","21.488095238095223"
Kolte-Patil Developers Ltd,KOLTEPATIL,"Real Estate","1287.894710505","36.48535564853556","100","71","5","87","37","5.030487804878049",,,,,,,,,,,,,,,,,,,,,,,"3.6106270445443","1.7708572732789","2.3328311200283336","-0.5960697358514543","0.3824848940094327","173.35357142857146","-7.31158643219711","22.2575983994612","65.778853335059","73.24324324324316","-26.75675675675685","66.2517289073305","70.83583707777255"
Arvind Fashions Ltd,ARVINDFASN,"Textiles","1251.97904259","40.40768605124033","33.3333333333333",,"10","10","29",,,,,,,,,,,,,,,,,,,,,,,,"-0.4744911964237",,"-1.8645274471427498","-13.474508919546526","0.649406464469004","141.56428571428572",,"20.9476449961542","63.1622862695006","29.3375394321767","-70.66246056782329","48.4490398818316","19.679344708918872"
S H Kelkar And Company Ltd,SHK,"Specialty Chemicals","1232.31738472","24.0331195335277","100","61","28","84","60","3.9013157894736845",,,,,,,,,,,,,,,,,,,,,,,"3.1403394641907","0.773988743666139","2.1195727729478087","0.03386110480890091","0.6607953141827019","82.22142857142856","-39.3350115539838","22.8624882825993","59.7594028504058","43.1818181818182","-56.8181818181818","61.0619469026549","45.865178479990675"
South Indian Bank Ltd,SOUTHBANK,"Private Banks","1203.465230415","31.226666666666656","44.4444444444444",,"17","15","76","5.7714285714285705",,,,,,,,,,,,,,,,,,,,,,,"-1.7362393793867998","1.47730108453698","-2.7874850337559653","-14.349051394957012","0.49017973995690906","7.2178571428571425","-50.7162794895017","27.0467943524846","52.6556812989777","11.111111111111265","-88.88888888888874","43.75","41.93214193214197"
Omaxe Ltd,OMAXE,"Real Estate","1187.9390073",,,,"15","66","16","3.4109756097560973",,,,,,,,,,,,,,,,,,,,,,,"-2.0214210288128","-0.148529646071628","-2.714793419998185","-0.28066440298356626","0.2541610792934607","69.7357142857143","-25.037739587561","41.2881862955741","51.505120190030794","23.846153846153886","-76.15384615384612","24.6753246753247","28.904056605919948"
TV Today Network Ltd,TVTODAY,"TV Channels & Broadcasters","1183.22863545","20.115706673433124","66.6666666666667","98","22","96","94","7.342307692307694",,,,,,,,,,,,,,,,,,,,,,,"-0.9873800102358001","0.683057782770038","-2.2706385940570284","0.3389445013050196","0.23572855203020102","212.3285714285714","-20.7073167314277","31.7361659837406","50.4729786489854","40.06968641114984","-59.93031358885016","45.5474452554745","41.01819589624467"
Orient Cement Ltd,ORIENTCEM,"Cement","1177.99537","49.061551874455105","88.8888888888889","74","30","56","85","2.883783783783784",,,,,,,,,,,,,,,,,,,,,,,"-3.8742842813558","1.15598068725018","-4.224964069321791","0.5558978671982039","1.0046799598463294","63.8642857142857","-31.6955296883298","26.9909557938408","62.693361561849606","8.609271523178784","-91.39072847682121","22.0720720720721","9.788214092849847"
Repco Home Finance Ltd,REPCOHOME,"Consumer Finance","1167.08220811","22.42529960053262","93.3333333333333","99","19","16","74","3.154",,,,,,,,,,,,,,,,,,,,,,,"4.9256858416412","2.02685259566217","1.8291234627456632","4.8215647378069475","2.0288720545393155","167.07142857142856","-40.0074941180495","32.1195050782644","63.830649594726395","42.72575250836121","-57.27424749163879","61.1031175059952","52.333237252598586"
Va Tech Wabag Ltd,WABAG,"Water Management","1163.58290788","1.6974858069748573","66.6666666666667","86","26","81","70",,,,,,,,,,,,,,,,,,,,,,,,"-1.2847231382067","2.07357945815242","-1.1538007445505594","-0.9556635417634941","0.32245396525377107","206.59285714285713","-31.719548874711","19.9267396925581","69.62253503765","29.90099009900983","-70.09900990099015","44.6009389671361","37.551042283715496"
Himatsingka Seide Ltd,HIMATSEIDE,"Textiles","1146.4953024000001","-20.974232081911264","50",,"54","43","83","6.251234567901234",,,,,,,,,,,,,,,,,,,,,,,"9.9409681227863","1.62432768079193","7.2830206257752605","-1.4411491506599292","2.761176547111918","105.97857142857143","-33.1566399011132","24.9076786686709","74.7267462402868","58.27338129496403","-41.72661870503596","68.6119873817035","58.96056218997865"
IFCI Ltd,IFCI,"Specialized Finance","1080.7160624399999",,,,"37","31","86","3.3227272727272728",,,,,,,,,,,,,,,,,,,,,,,"-4.2821158690176","1.21473148086055","-5.523831887447727","-2.3979982175616352","0.3363980575807111","6.282142857142857","-41.7259896932934","36.4344978235307","64.8987608492088","8.333333333333309","-91.6666666666667","28.5714285714286","13.888888888888848"
Jammu and Kashmir Bank Ltd,J&KBANK,"Private Banks","1038.07111479","41.113402061855666","100","100","11","45","94","5.088571428571428",,,,,,,,,,,,,,,,,,,,,,,"-3.4665782053408","1.60965757544144","-5.046863302605098","-25.90215452472966","0.31591466339956975","15.728571428571433","-47.2556574404175","43.8882358455392","65.1003418134817","11.111111111111141","-88.88888888888886","44.1176470588236","13.037037037037086"
Jagran Prakashan Ltd,JAGRAN,"Publishing","1019.35","37.483471074380176","57.142857142857096",,"5","85","68","4.977272727272728",,,,,,,,,,,,,,,,,,,,,,,"-1.6882500508509","0.698375323197732","-2.2731913329942066","0.03921179404403646","0.355846100235859","38.385714285714286","-51.0342398500913","31.6635002588373","41.2407968923628","33.33333333333333","-66.66666666666666","36.4864864864865","30.96926713947987"
Chennai Petroleum Corporation Ltd,CHENNPETRO,"Oil & Gas - Refining & Marketing","952.2884029999999","34.29830377794912","50",,"5","14","18","3.6625",,,,,,,,,,,,,,,,,,,,,,,"-6.8463219227967995","1.48988968332463","-7.641932012815578","-4.621115631495585","0.28458922156433286","70.30357142857144","-63.9549396184196","46.2757413812846","58.9215087907166","1.7441860465116925","-98.2558139534883","40.9395973154362","3.1845297925788594"
CARE Ratings Ltd,CARERATING,"Stock Exchanges & Ratings","942.61154193","41.226183111660994","33.3333333333333","89","6","49","74","6.641666666666667",,,,,,,,,,,,,,,,,,,,,,,"-9.7582129333869","1.09729488212321","-10.033544673163053","-3.288376766836685","1.5782647299948582","368.6035714285714","-46.2157441675973","33.363993115267","57.0781266748693","2.074391988555063","-97.92560801144494","28.9129197495732","2.4621447968779204"
Parag Milk Foods Ltd,PARAGMILK,"FMCG - Foods","928.780243855","17.08480894687792","60","85","28","7","26","6.065131578947368",,,,,,,,,,,,,,,,,,,,,,,"6.4633295648618","1.45914399237456","4.396216020508392","-3.176962371496203","1.0396459390964372","93.49999999999999","-25.0530667312767","32.1966533780653","69.4514806034768","53.45622119815672","-46.54377880184328","60.9534619750284","54.982672427893185"
Nava Bharat Ventures Ltd,NBVENTURES,"Conglomerates","924.7847358749999","65.10623229461756","100",,"23","36","97","7.205",,,,,,,,,,,,,,,,,,,,,,,"-4.5784427918645","1.46102371551097","-4.518372292464834","-0.29410099762833236","0.24038062515575434","58.449999999999996","-28.4320068948195","23.7480120350477","65.1309479534434","13.01369863013702","-86.98630136986299","30.5825242718446","10.47393942941889"
Magma Fincorp Ltd,MAGMA,"Consumer Finance","888.0845850399999","-2.1987804878048665","60","93","23","46","94","1.984",,,,,,,,,,,,,,,,,,,,,,,"-2.4715110256031","1.93815441972546","-2.7266303182809204","0.5254031577522414","1.3278854505259292","37.73928571428573","-47.3188819854484","25.1663364751639","65.9675365411014","31.32530120481939","-68.67469879518062","46.5217391304348","42.971887550200826"
ITD Cementation India Ltd,ITDCEM,"Construction & Engineering","858.93792","28.118918918918915","80",,"31","92","67","5.021511627906977",,,,,,,,,,,,,,,,,,,,,,,"-0.3338814969851","1.66790691340405","-0.9030217471134527","-1.3786775430741973","0.4246876611430887","46.11071428571428","-35.658348603593","13.7300040352497","68.72428965477","30.232558139534838","-69.76744186046517","52.914798206278","39.77415680674553"
Time Technoplast Ltd,TIMETECHNO,"Plastic Products","857.0961825","74.40748387096777","50","98","42","51","93","7.35",,,,,,,,,,,,,,,,,,,,,,,"-1.9595162646317","1.7890520863291","-3.8984796394612165","-5.319726993926597","0.9526304182870803","36.11785714285715","-52.0089371486669","32.3774166665352","60.1217533426334","21.568627450980376","-78.43137254901961","57.2139303482587","34.592532654631576"
Sadbhav Engineering Ltd,SADBHAV,"Construction & Engineering","852.706876","89.08842213114755","86.6666666666667",,"5","68","36","3.2418604651162792",,,,,,,,,,,,,,,,,,,,,,,"-2.3383768913342","2.63620743670212","-2.775322641962019","-30.960448401257096","0.7148156997862107","55.85714285714285","-48.9805338769619","23.8557367301349","61.5014991027532","25.287356321839106","-74.7126436781609","51.1560693641619","20.788821275636682"
Jain Irrigation Systems Ltd,JISLJALEQS,"Agricultural & Farm Machinery","746.93642344",,,"100","85","19","100",,,,,,,,,,,,,,,,,,,,,,,,"4.3478260869565","2.30131924605233","5.642390798210051","5.025995123716485","0.6833603355356942","15.685714285714285","-44.5592407077624","26.267158513982","60.9773215019177","76.59574468085103","-23.40425531914897","57.5","61.8282111899133"
Reliance Power Ltd,RPOWER,"Power Generation","715.30724883",,,,"50","71","80","5.961111111111111",,,,,,,,,,,,,,,,,,,,,,,"-6.5077910174152","2.32989051589015","-8.064197807648455","-1.6641223569917738","0.5123917166533569","3.064285714285715","-64.496118899253","34.6657992328308","56.8570233869129","19.99999999999993","-80.00000000000007","29.4117647058823","18.333333333333297"
Take Solutions Ltd,TAKE,"IT Services & Consulting","635.37653","265.08922363847046",,,"42","15","48",,,,,,,,,,,,,,,,,,,,,,,,"-4.941072317822201","1.62847466047959","-5.775823693963778","-8.466437388902607","0.3824000018307722","48.61785714285714","-39.3529122190712","24.6672806966025","61.064154778672","6.962025316455751","-93.03797468354425","41.5492957746479","17.79292437520288"
Lakshmi Vilas Bank Ltd,LAKSHVILAS,"Private Banks","599.35047678","1267.8651685393256","100",,"70","17","44","3.8285714285714283",,,,,,,,,,,,,,,,,,,,,,,"-5.9693608029583","1.22408408527974","-5.378274549197748","-10.559726520901025","1.3751498184193225","21.471428571428568","-54.4964285606263","19.6716878289072","59.972112358889795","40.186915887850475","-59.813084112149525","43","42.36760124610591"
Reliance Infrastructure Ltd,RELINFRA,"Power Infrastructure","556.5848",,,"100","43","61","90","4.43",,,,,,,,,,,,,,,,,,,,,,,"-5.4099274958171","2.99580185385815","-7.589863593389278","-0.09780402796534043","0.6131909470737272","24.64285714285715","-74.2638326851162","39.1317534700037","70.1342025670208","16.949152542372886","-83.05084745762711","40.9836065573771","34.46327683615825"
